,vehicle id,model,event,time,location
643,C17 6,C17,arriving at LERT,85.08333333333333,LERT
644,C17 6,C17,Landing,85.08333333333333,LERT
645,C17 6,C17,"Loading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_2'], priority:13.0",85.125,LERT
646,C17 6,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",85.29166666666667,LERT_parking_plane
647,C17 6,C17,arriving at EPKK,85.41666666666667,EPKK
648,C17 6,C17,Landing,85.41666666666667,EPKK
649,C17 6,C17,"Unloading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_2'], priority:13.0",85.41666666666667,EPKK
650,C17 6,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",85.54166666666667,EPKK_parking_plane
651,C17 6,C17,arriving at LERT,85.66666666666667,LERT
652,C17 6,C17,Landing,85.66666666666667,LERT
653,C17 6,C17,"Loading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_7'], priority:13.0",85.70833333333333,LERT
654,C17 6,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",85.875,LERT_parking_plane
655,C17 6,C17,arriving at EPKK,86.0,EPKK
656,C17 6,C17,Landing,86.0,EPKK
657,C17 6,C17,"Unloading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_7'], priority:13.0",86.0,EPKK
658,C17 6,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",86.125,EPKK_parking_plane
659,C17 6,C17,arriving at LERT,86.25,LERT
660,C17 6,C17,Landing,86.25,LERT
661,C17 6,C17,"Loading cargo idx:['MEDICAL CO, BDE_ABCT-out_3'], priority:13.0",86.29166666666667,LERT
662,C17 6,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",86.45833333333333,LERT_parking_plane
663,C17 6,C17,arriving at EPKK,86.58333333333333,EPKK
664,C17 6,C17,Landing,86.58333333333333,EPKK
665,C17 6,C17,"Unloading cargo idx:['MEDICAL CO, BDE_ABCT-out_3'], priority:13.0",86.58333333333333,EPKK
666,C17 6,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",86.70833333333333,EPKK_parking_plane
667,C17 6,C17,arriving at LERT,86.83333333333333,LERT
668,C17 6,C17,Landing,86.83333333333333,LERT
669,C17 6,C17,"Loading cargo idx:['FIELD MAINTENANCE CO_ABCT-out_4'], priority:13.0",86.875,LERT
670,C17 6,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",87.04166666666667,LERT_parking_plane
671,C17 6,C17,arriving at EPKK,87.16666666666667,EPKK
672,C17 6,C17,Landing,87.16666666666667,EPKK
673,C17 6,C17,"Unloading cargo idx:['FIELD MAINTENANCE CO_ABCT-out_4'], priority:13.0",87.16666666666667,EPKK
674,C17 6,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",87.29166666666667,EPKK_parking_plane
675,C17 6,C17,arriving at LERT,87.41666666666667,LERT
676,C17 6,C17,Landing,87.41666666666667,LERT
677,C17 6,C17,"Loading cargo idx:['FORWARD SUPPORT CO 1_ABCT-out_4'], priority:13.0",87.45833333333333,LERT
678,C17 6,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",87.625,LERT_parking_plane
679,C17 6,C17,arriving at EPKK,87.75,EPKK
680,C17 6,C17,Landing,87.75,EPKK
681,C17 6,C17,"Unloading cargo idx:['FORWARD SUPPORT CO 1_ABCT-out_4'], priority:13.0",87.75,EPKK
682,C17 6,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",87.875,EPKK_parking_plane
683,C17 6,C17,arriving at LERT,88.0,LERT
684,C17 6,C17,Landing,88.0,LERT
685,C17 7,C17,arriving at LERT,0.0,LERT
686,C17 7,C17,Landing,0.0,LERT
687,C17 7,C17,"Loading cargo idx:['ANTIARMOR CO_SBCT-out_2', 'SURVIELLANCE TRP-SBCT_SBCT-out_0'], priority:1.0",68.20833333333333,LERT
688,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",68.375,LERT_parking_plane
689,C17 7,C17,arriving at EPKK,68.5,EPKK
690,C17 7,C17,Landing,68.5,EPKK
691,C17 7,C17,"Unloading cargo idx:['ANTIARMOR CO_SBCT-out_2', 'SURVIELLANCE TRP-SBCT_SBCT-out_0'], priority:1.0",68.5,EPKK
692,C17 7,C17,"Leaving from EPKK_parking_plane, going to ETAD_parking_plane",68.625,EPKK_parking_plane
693,C17 7,C17,arriving at ETAD,68.66666666666667,ETAD
694,C17 7,C17,Landing,68.66666666666667,ETAD
695,C17 7,C17,"Refueling, priority:1.0",68.66666666666667,ETAD
696,C17 7,C17,"Leaving from ETAD_parking_plane, going to LERT_parking_plane",68.75,ETAD_parking_plane
697,C17 7,C17,arriving at LERT,68.83333333333333,LERT
698,C17 7,C17,Landing,68.83333333333333,LERT
699,C17 7,C17,"Loading cargo idx:['HHB, FIRES BN 155T_SBCT-out_3', 'TUAS_SBCT-out_0'], priority:1.0",68.875,LERT
700,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",69.04166666666667,LERT_parking_plane
701,C17 7,C17,arriving at EPKK,69.16666666666667,EPKK
702,C17 7,C17,Landing,69.16666666666667,EPKK
703,C17 7,C17,"Unloading cargo idx:['HHB, FIRES BN 155T_SBCT-out_3', 'TUAS_SBCT-out_0'], priority:1.0",69.16666666666667,EPKK
704,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",69.29166666666667,EPKK_parking_plane
705,C17 7,C17,arriving at LERT,69.41666666666667,LERT
706,C17 7,C17,Landing,69.41666666666667,LERT
707,C17 7,C17,"Loading cargo idx:['MEDICAL CO, BDE_SBCT-out_1'], priority:3.0",69.45833333333333,LERT
708,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",69.625,LERT_parking_plane
709,C17 7,C17,arriving at EPKK,69.75,EPKK
710,C17 7,C17,Landing,69.75,EPKK
711,C17 7,C17,"Unloading cargo idx:['MEDICAL CO, BDE_SBCT-out_1'], priority:3.0",69.75,EPKK
712,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",69.875,EPKK_parking_plane
713,C17 7,C17,arriving at LERT,70.0,LERT
714,C17 7,C17,Landing,70.0,LERT
715,C17 7,C17,"Loading cargo idx:['WLRS (TPQ-36) SECTION_ABCT-out_1', 'MI CO, BCT_ABCT-out_0'], priority:12.0",70.04166666666667,LERT
716,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",70.20833333333333,LERT_parking_plane
717,C17 7,C17,arriving at EPKK,70.33333333333333,EPKK
718,C17 7,C17,Landing,70.33333333333333,EPKK
719,C17 7,C17,"Unloading cargo idx:['WLRS (TPQ-36) SECTION_ABCT-out_1', 'MI CO, BCT_ABCT-out_0'], priority:12.0",70.33333333333333,EPKK
720,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",70.45833333333333,EPKK_parking_plane
721,C17 7,C17,arriving at LERT,70.58333333333333,LERT
722,C17 7,C17,Landing,70.58333333333333,LERT
723,C17 7,C17,"Loading cargo idx:['TUAS_ABCT-out_2', 'METEORLOGICAL TEAM_ABCT-out_0', 'HHC, BRIGADE SUPPORT BN_ABCT-out_0'], priority:13.0",70.625,LERT
724,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",70.79166666666667,LERT_parking_plane
725,C17 7,C17,arriving at EPKK,70.91666666666667,EPKK
726,C17 7,C17,Landing,70.91666666666667,EPKK
727,C17 7,C17,"Unloading cargo idx:['TUAS_ABCT-out_2', 'METEORLOGICAL TEAM_ABCT-out_0', 'HHC, BRIGADE SUPPORT BN_ABCT-out_0'], priority:13.0",70.91666666666667,EPKK
728,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",71.04166666666667,EPKK_parking_plane
729,C17 7,C17,arriving at LERT,71.16666666666667,LERT
730,C17 7,C17,Landing,71.16666666666667,LERT
731,C17 7,C17,"Loading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_2'], priority:1.0",71.20833333333333,LERT
732,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",71.375,LERT_parking_plane
733,C17 7,C17,arriving at EPKK,71.5,EPKK
734,C17 7,C17,Landing,71.5,EPKK
735,C17 7,C17,"Unloading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_2'], priority:1.0",71.5,EPKK
736,C17 7,C17,"Leaving from EPKK_parking_plane, going to ETAD_parking_plane",71.625,EPKK_parking_plane
737,C17 7,C17,arriving at ETAD,71.66666666666667,ETAD
738,C17 7,C17,Landing,71.66666666666667,ETAD
739,C17 7,C17,"Refueling, priority:1.0",71.66666666666667,ETAD
740,C17 7,C17,"Leaving from ETAD_parking_plane, going to LERT_parking_plane",71.75,ETAD_parking_plane
741,C17 7,C17,arriving at LERT,71.83333333333333,LERT
742,C17 7,C17,Landing,71.83333333333333,LERT
743,C17 7,C17,"Loading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_7'], priority:1.0",71.875,LERT
744,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",72.04166666666667,LERT_parking_plane
745,C17 7,C17,arriving at EPKK,72.16666666666667,EPKK
746,C17 7,C17,Landing,72.16666666666667,EPKK
747,C17 7,C17,"Unloading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_7'], priority:1.0",72.16666666666667,EPKK
748,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",72.29166666666667,EPKK_parking_plane
749,C17 7,C17,arriving at LERT,72.41666666666667,LERT
750,C17 7,C17,Landing,72.41666666666667,LERT
751,C17 7,C17,"Loading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_12'], priority:1.0",72.45833333333333,LERT
752,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",72.625,LERT_parking_plane
753,C17 7,C17,arriving at EPKK,72.75,EPKK
754,C17 7,C17,Landing,72.75,EPKK
755,C17 7,C17,"Unloading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_12'], priority:1.0",72.75,EPKK
756,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",72.875,EPKK_parking_plane
757,C17 7,C17,arriving at LERT,73.0,LERT
758,C17 7,C17,Landing,73.0,LERT
759,C17 7,C17,"Loading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_17'], priority:1.0",73.04166666666667,LERT
760,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",73.20833333333333,LERT_parking_plane
761,C17 7,C17,arriving at EPKK,73.33333333333333,EPKK
762,C17 7,C17,Landing,73.33333333333333,EPKK
763,C17 7,C17,"Unloading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_17'], priority:1.0",73.33333333333333,EPKK
764,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",73.45833333333333,EPKK_parking_plane
765,C17 7,C17,arriving at LERT,73.58333333333333,LERT
766,C17 7,C17,Landing,73.58333333333333,LERT
767,C17 7,C17,"Loading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_22'], priority:1.0",73.625,LERT
768,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",73.79166666666667,LERT_parking_plane
769,C17 7,C17,arriving at EPKK,73.91666666666667,EPKK
770,C17 7,C17,Landing,73.91666666666667,EPKK
771,C17 7,C17,"Unloading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_22'], priority:1.0",73.91666666666667,EPKK
772,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",74.04166666666667,EPKK_parking_plane
773,C17 7,C17,arriving at LERT,74.16666666666667,LERT
774,C17 7,C17,Landing,74.16666666666667,LERT
775,C17 7,C17,"Loading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_27'], priority:1.0",74.20833333333333,LERT
776,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",74.375,LERT_parking_plane
777,C17 7,C17,arriving at EPKK,74.5,EPKK
778,C17 7,C17,Landing,74.5,EPKK
779,C17 7,C17,"Unloading cargo idx:['RIFLE CO IFN BN (SBCT)_SBCT-out_27'], priority:1.0",74.5,EPKK
780,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",74.625,EPKK_parking_plane
781,C17 7,C17,arriving at LERT,74.75,LERT
782,C17 7,C17,Landing,74.75,LERT
783,C17 7,C17,"Loading cargo idx:['RECON TROOP_SBCT-out_3'], priority:1.0",74.79166666666667,LERT
784,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",74.95833333333333,LERT_parking_plane
785,C17 7,C17,arriving at EPKK,75.08333333333333,EPKK
786,C17 7,C17,Landing,75.08333333333333,EPKK
787,C17 7,C17,"Unloading cargo idx:['RECON TROOP_SBCT-out_3'], priority:1.0",75.08333333333333,EPKK
788,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",75.20833333333333,EPKK_parking_plane
789,C17 7,C17,arriving at LERT,75.33333333333333,LERT
790,C17 7,C17,Landing,75.33333333333333,LERT
791,C17 7,C17,"Loading cargo idx:['RECON TROOP_SBCT-out_8'], priority:1.0",75.375,LERT
792,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",75.54166666666667,LERT_parking_plane
793,C17 7,C17,arriving at EPKK,75.66666666666667,EPKK
794,C17 7,C17,Landing,75.66666666666667,EPKK
795,C17 7,C17,"Unloading cargo idx:['RECON TROOP_SBCT-out_8'], priority:1.0",75.66666666666667,EPKK
796,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",75.79166666666667,EPKK_parking_plane
797,C17 7,C17,arriving at LERT,75.91666666666667,LERT
798,C17 7,C17,Landing,75.91666666666667,LERT
799,C17 7,C17,"Loading cargo idx:['HHT, RECON SQ_SBCT-out_4', 'FIRES BATTERY, FIRES BN_SBCT-out_0'], priority:2.0",75.95833333333333,LERT
800,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",76.125,LERT_parking_plane
801,C17 7,C17,arriving at EPKK,76.25,EPKK
802,C17 7,C17,Landing,76.25,EPKK
803,C17 7,C17,"Unloading cargo idx:['HHT, RECON SQ_SBCT-out_4', 'FIRES BATTERY, FIRES BN_SBCT-out_0'], priority:2.0",76.25,EPKK
804,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",76.375,EPKK_parking_plane
805,C17 7,C17,arriving at LERT,76.5,LERT
806,C17 7,C17,Landing,76.5,LERT
807,C17 7,C17,"Loading cargo idx:['FIRES BATTERY, FIRES BN_SBCT-out_5'], priority:2.0",76.54166666666667,LERT
808,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",76.70833333333333,LERT_parking_plane
809,C17 7,C17,arriving at EPKK,76.83333333333333,EPKK
810,C17 7,C17,Landing,76.83333333333333,EPKK
811,C17 7,C17,"Unloading cargo idx:['FIRES BATTERY, FIRES BN_SBCT-out_5'], priority:2.0",76.83333333333333,EPKK
812,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",76.95833333333333,EPKK_parking_plane
813,C17 7,C17,arriving at LERT,77.08333333333333,LERT
814,C17 7,C17,Landing,77.08333333333333,LERT
815,C17 7,C17,"Loading cargo idx:['FIRES BATTERY, FIRES BN_SBCT-out_10'], priority:2.0",77.125,LERT
816,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",77.29166666666667,LERT_parking_plane
817,C17 7,C17,arriving at EPKK,77.41666666666667,EPKK
818,C17 7,C17,Landing,77.41666666666667,EPKK
819,C17 7,C17,"Unloading cargo idx:['FIRES BATTERY, FIRES BN_SBCT-out_10'], priority:2.0",77.41666666666667,EPKK
820,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",77.54166666666667,EPKK_parking_plane
821,C17 7,C17,arriving at LERT,77.66666666666667,LERT
822,C17 7,C17,Landing,77.66666666666667,LERT
823,C17 7,C17,"Loading cargo idx:['HHC, BDE SUPPORT BN_SBCT-out_3'], priority:3.0",77.70833333333333,LERT
824,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",77.875,LERT_parking_plane
825,C17 7,C17,arriving at EPKK,78.0,EPKK
826,C17 7,C17,Landing,78.0,EPKK
827,C17 7,C17,"Unloading cargo idx:['HHC, BDE SUPPORT BN_SBCT-out_3'], priority:3.0",78.0,EPKK
828,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",78.125,EPKK_parking_plane
829,C17 7,C17,arriving at LERT,78.25,LERT
830,C17 7,C17,Landing,78.25,LERT
831,C17 7,C17,"Loading cargo idx:['RIFLE CO, COMBINED ARMS BN_ABCT-out_2'], priority:11.0",78.29166666666667,LERT
832,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",78.45833333333333,LERT_parking_plane
833,C17 7,C17,arriving at EPKK,78.58333333333333,EPKK
834,C17 7,C17,Landing,78.58333333333333,EPKK
835,C17 7,C17,"Unloading cargo idx:['RIFLE CO, COMBINED ARMS BN_ABCT-out_2'], priority:11.0",78.58333333333333,EPKK
836,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",78.70833333333333,EPKK_parking_plane
837,C17 7,C17,arriving at LERT,78.83333333333333,LERT
838,C17 7,C17,Landing,78.83333333333333,LERT
839,C17 7,C17,"Loading cargo idx:['RIFLE CO, COMBINED ARMS BN_ABCT-out_7'], priority:11.0",78.875,LERT
840,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",79.04166666666667,LERT_parking_plane
841,C17 7,C17,arriving at EPKK,79.16666666666667,EPKK
842,C17 7,C17,Landing,79.16666666666667,EPKK
843,C17 7,C17,"Unloading cargo idx:['RIFLE CO, COMBINED ARMS BN_ABCT-out_7'], priority:11.0",79.16666666666667,EPKK
844,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",79.29166666666667,EPKK_parking_plane
845,C17 7,C17,arriving at LERT,79.41666666666667,LERT
846,C17 7,C17,Landing,79.41666666666667,LERT
847,C17 7,C17,"Loading cargo idx:['FIRES BATTERY, FIRES N_ABCT-out_2'], priority:11.0",79.45833333333333,LERT
848,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",79.625,LERT_parking_plane
849,C17 7,C17,arriving at EPKK,79.75,EPKK
850,C17 7,C17,Landing,79.75,EPKK
851,C17 7,C17,"Unloading cargo idx:['FIRES BATTERY, FIRES N_ABCT-out_2'], priority:11.0",79.75,EPKK
852,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",79.875,EPKK_parking_plane
853,C17 7,C17,arriving at LERT,80.0,LERT
854,C17 7,C17,Landing,80.0,LERT
855,C17 7,C17,"Loading cargo idx:['FIRES BATTERY, FIRES N_ABCT-out_7'], priority:11.0",80.04166666666667,LERT
856,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",80.20833333333333,LERT_parking_plane
857,C17 7,C17,arriving at EPKK,80.33333333333333,EPKK
858,C17 7,C17,Landing,80.33333333333333,EPKK
859,C17 7,C17,"Unloading cargo idx:['FIRES BATTERY, FIRES N_ABCT-out_7'], priority:11.0",80.33333333333333,EPKK
860,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",80.45833333333333,EPKK_parking_plane
861,C17 7,C17,arriving at LERT,80.58333333333333,LERT
862,C17 7,C17,Landing,80.58333333333333,LERT
863,C17 7,C17,"Loading cargo idx:['HHT, RECON SQ_ABCT-out_4', 'ARMOR CO, COMBINED ARMS BN_ABCT-out_0'], priority:11.0",80.625,LERT
864,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",80.79166666666667,LERT_parking_plane
865,C17 7,C17,arriving at EPKK,80.91666666666667,EPKK
866,C17 7,C17,Landing,80.91666666666667,EPKK
867,C17 7,C17,"Unloading cargo idx:['HHT, RECON SQ_ABCT-out_4', 'ARMOR CO, COMBINED ARMS BN_ABCT-out_0'], priority:11.0",80.91666666666667,EPKK
868,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",81.04166666666667,EPKK_parking_plane
869,C17 7,C17,arriving at LERT,81.16666666666667,LERT
870,C17 7,C17,Landing,81.16666666666667,LERT
871,C17 7,C17,"Loading cargo idx:['ARMOR CO, COMBINED ARMS BN_ABCT-out_5'], priority:11.0",81.20833333333333,LERT
872,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",81.375,LERT_parking_plane
873,C17 7,C17,arriving at EPKK,81.5,EPKK
874,C17 7,C17,Landing,81.5,EPKK
875,C17 7,C17,"Unloading cargo idx:['ARMOR CO, COMBINED ARMS BN_ABCT-out_5'], priority:11.0",81.5,EPKK
876,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",81.625,EPKK_parking_plane
877,C17 7,C17,arriving at LERT,81.75,LERT
878,C17 7,C17,Landing,81.75,LERT
879,C17 7,C17,"Loading cargo idx:['ARMOR CO, COMBINED ARMS BN_ABCT-out_10'], priority:11.0",81.79166666666667,LERT
880,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",81.95833333333333,LERT_parking_plane
881,C17 7,C17,arriving at EPKK,82.08333333333333,EPKK
882,C17 7,C17,Landing,82.08333333333333,EPKK
883,C17 7,C17,"Unloading cargo idx:['ARMOR CO, COMBINED ARMS BN_ABCT-out_10'], priority:11.0",82.08333333333333,EPKK
884,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",82.20833333333333,EPKK_parking_plane
885,C17 7,C17,arriving at LERT,82.33333333333333,LERT
886,C17 7,C17,Landing,82.33333333333333,LERT
887,C17 7,C17,"Loading cargo idx:['RECON TROOP_ABCT-out_1'], priority:11.0",82.375,LERT
888,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",82.54166666666667,LERT_parking_plane
889,C17 7,C17,arriving at EPKK,82.66666666666667,EPKK
890,C17 7,C17,Landing,82.66666666666667,EPKK
891,C17 7,C17,"Unloading cargo idx:['RECON TROOP_ABCT-out_1'], priority:11.0",82.66666666666667,EPKK
892,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",82.79166666666667,EPKK_parking_plane
893,C17 7,C17,arriving at LERT,82.91666666666667,LERT
894,C17 7,C17,Landing,82.91666666666667,LERT
895,C17 7,C17,"Loading cargo idx:['RECON TROOP_ABCT-out_6'], priority:11.0",82.95833333333333,LERT
896,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",83.125,LERT_parking_plane
897,C17 7,C17,arriving at EPKK,83.25,EPKK
898,C17 7,C17,Landing,83.25,EPKK
899,C17 7,C17,"Unloading cargo idx:['RECON TROOP_ABCT-out_6'], priority:11.0",83.25,EPKK
900,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",83.375,EPKK_parking_plane
901,C17 7,C17,arriving at LERT,83.5,LERT
902,C17 7,C17,Landing,83.5,LERT
903,C17 7,C17,"Loading cargo idx:['HEADQUARTERS, HEAVY BDE_ABCT-out_3'], priority:12.0",83.54166666666667,LERT
904,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",83.70833333333333,LERT_parking_plane
905,C17 7,C17,arriving at EPKK,83.83333333333333,EPKK
906,C17 7,C17,Landing,83.83333333333333,EPKK
907,C17 7,C17,"Unloading cargo idx:['HEADQUARTERS, HEAVY BDE_ABCT-out_3'], priority:12.0",83.83333333333333,EPKK
908,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",83.95833333333333,EPKK_parking_plane
909,C17 7,C17,arriving at LERT,84.08333333333333,LERT
910,C17 7,C17,Landing,84.08333333333333,LERT
911,C17 7,C17,"Loading cargo idx:['ENGINEER CO, HBCT_ABCT-out_2'], priority:12.0",84.125,LERT
912,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",84.29166666666667,LERT_parking_plane
913,C17 7,C17,arriving at EPKK,84.41666666666667,EPKK
914,C17 7,C17,Landing,84.41666666666667,EPKK
915,C17 7,C17,"Unloading cargo idx:['ENGINEER CO, HBCT_ABCT-out_2'], priority:12.0",84.41666666666667,EPKK
916,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",84.54166666666667,EPKK_parking_plane
917,C17 7,C17,arriving at LERT,84.66666666666667,LERT
918,C17 7,C17,Landing,84.66666666666667,LERT
919,C17 7,C17,"Loading cargo idx:['ENGINEER CO, HBCT_ABCT-out_7'], priority:12.0",84.70833333333333,LERT
920,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",84.875,LERT_parking_plane
921,C17 7,C17,arriving at EPKK,85.0,EPKK
922,C17 7,C17,Landing,85.0,EPKK
923,C17 7,C17,"Unloading cargo idx:['ENGINEER CO, HBCT_ABCT-out_7'], priority:12.0",85.0,EPKK
924,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",85.125,EPKK_parking_plane
925,C17 7,C17,arriving at LERT,85.25,LERT
926,C17 7,C17,Landing,85.25,LERT
927,C17 7,C17,"Loading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_4'], priority:13.0",85.29166666666667,LERT
928,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",85.45833333333333,LERT_parking_plane
929,C17 7,C17,arriving at EPKK,85.58333333333333,EPKK
930,C17 7,C17,Landing,85.58333333333333,EPKK
931,C17 7,C17,"Unloading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_4'], priority:13.0",85.58333333333333,EPKK
932,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",85.70833333333333,EPKK_parking_plane
933,C17 7,C17,arriving at LERT,85.83333333333333,LERT
934,C17 7,C17,Landing,85.83333333333333,LERT
935,C17 7,C17,"Loading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_9', 'MEDICAL CO, BDE_ABCT-out_0'], priority:13.0",85.875,LERT
936,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",86.04166666666667,LERT_parking_plane
937,C17 7,C17,arriving at EPKK,86.16666666666667,EPKK
938,C17 7,C17,Landing,86.16666666666667,EPKK
939,C17 7,C17,"Unloading cargo idx:['FORWARD SUPPORT CO 3_ABCT-out_9', 'MEDICAL CO, BDE_ABCT-out_0'], priority:13.0",86.16666666666667,EPKK
940,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",86.29166666666667,EPKK_parking_plane
941,C17 7,C17,arriving at LERT,86.41666666666667,LERT
942,C17 7,C17,Landing,86.41666666666667,LERT
943,C17 7,C17,"Loading cargo idx:['FIELD MAINTENANCE CO_ABCT-out_1'], priority:13.0",86.45833333333333,LERT
944,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",86.625,LERT_parking_plane
945,C17 7,C17,arriving at EPKK,86.75,EPKK
946,C17 7,C17,Landing,86.75,EPKK
947,C17 7,C17,"Unloading cargo idx:['FIELD MAINTENANCE CO_ABCT-out_1'], priority:13.0",86.75,EPKK
948,C17 7,C17,"Leaving from EPKK_parking_plane, going to LERT_parking_plane",86.875,EPKK_parking_plane
949,C17 7,C17,arriving at LERT,87.0,LERT
950,C17 7,C17,Landing,87.0,LERT
951,C17 7,C17,"Loading cargo idx:['FORWARD SUPPORT CO 1_ABCT-out_1'], priority:13.0",87.04166666666667,LERT
952,C17 7,C17,"Leaving from LERT_parking_plane, going to EPKK_parking_plane",87.20833333333333,LERT_parking_plane
953,C17 7,C17,arriving at EPKK,87.33333333333333,EPKK
954,C17 7,C17,Landing,87.33333333333333,EPKK
